AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,New Jersey,All,2018-19,20,5.3,1,72,"1,365",98.3%
State,New Jersey,All,2018-19,21,5.7,0,79,"1,387",99.9%
State,New Jersey,All,2018-19,22,5.3,1,75,"1,426",> 100%
State,New Jersey,All,2018-19,23,5.5,0,78,"1,412",> 100%
State,New Jersey,All,2018-19,24,4.7,1,63,"1,358",97.8%
State,New Jersey,All,2018-19,25,5,0,65,"1,312",94.5%
State,New Jersey,All,2018-19,26,4.9,1,65,"1,339",96.4%
State,New Jersey,All,2018-19,27,5.2,0,73,"1,396",> 100%
State,New Jersey,All,2018-19,28,4.7,1,65,"1,400",> 100%
State,New Jersey,All,2018-19,29,4.8,0,65,"1,344",96.8%
State,New Jersey,All,2018-19,30,4.6,0,62,"1,359",97.9%
State,New Jersey,All,2018-19,31,4.7,0,61,"1,307",94.1%
State,New Jersey,All,2018-19,32,4.5,0,60,"1,342",96.6%
State,New Jersey,All,2018-19,33,4,0,53,"1,321",95.1%
State,New Jersey,All,2018-19,34,4.2,0,58,"1,385",99.7%
State,New Jersey,All,2018-19,35,4.5,0,57,"1,279",92.1%
State,New Jersey,All,2018-19,36,3.9,0,52,"1,343",96.7%
State,New Jersey,All,2018-19,37,5.2,0,67,"1,295",93.2%
State,New Jersey,All,2018-19,38,4.9,0,67,"1,376",99.1%
State,New Jersey,All,2018-19,39,5.4,0,71,"1,320",95%
State,New Mexico,All,2018-19,40,3.4,0,11,324,95%
State,New Mexico,All,2018-19,41,4.7,0,18,379,> 100%
State,New Mexico,All,2018-19,42,5.5,1,19,364,> 100%
State,New Mexico,All,2018-19,43,5.3,0,19,359,> 100%
State,New Mexico,All,2018-19,44,5.4,0,20,371,> 100%
State,New Mexico,All,2018-19,45,6.1,0,21,345,> 100%
State,New Mexico,All,2018-19,46,3.5,0,14,399,> 100%
State,New Mexico,All,2018-19,47,5.5,1,18,346,> 100%
State,New Mexico,All,2018-19,48,7.3,0,26,354,> 100%
State,New Mexico,All,2018-19,49,4.8,1,17,372,> 100%
State,New Mexico,All,2018-19,50,6,1,21,367,> 100%
State,New Mexico,All,2018-19,51,8.2,1,27,341,100%
State,New Mexico,All,2018-19,52,6.7,1,25,390,> 100%
State,New Mexico,All,2018-19,1,5.8,7,17,412,> 100%
State,New Mexico,All,2018-19,2,8.4,4,34,454,> 100%
State,New Mexico,All,2018-19,3,8.1,4,29,408,> 100%
State,New Mexico,All,2018-19,4,7.1,3,23,366,> 100%
State,New Mexico,All,2018-19,5,6.1,3,22,413,> 100%
State,New Mexico,All,2018-19,6,6.4,5,19,374,> 100%
State,New Mexico,All,2018-19,7,9,4,32,400,> 100%
State,New Mexico,All,2018-19,8,7.7,5,25,390,> 100%
State,New Mexico,All,2018-19,9,7.2,3,26,401,> 100%
State,New Mexico,All,2018-19,10,6.8,1,22,338,99.1%
State,New Mexico,All,2018-19,11,7.8,3,28,396,> 100%
State,New Mexico,All,2018-19,12,5.6,1,22,411,> 100%
State,New Mexico,All,2018-19,13,5.7,3,19,385,> 100%
State,New Mexico,All,2018-19,14,4,2,12,354,> 100%
State,New Mexico,All,2018-19,15,4.4,0,17,384,> 100%
State,New Mexico,All,2018-19,16,5.8,1,20,365,> 100%
State,New Mexico,All,2018-19,17,6.2,2,22,390,> 100%
State,New Mexico,All,2018-19,18,5.9,0,22,370,> 100%
State,New Mexico,All,2018-19,19,6.3,2,20,350,> 100%
State,New Mexico,All,2018-19,20,8.2,1,28,354,> 100%
State,New Mexico,All,2018-19,21,4.4,0,16,365,> 100%
State,New Mexico,All,2018-19,22,5,0,18,360,> 100%
State,New Mexico,All,2018-19,23,5.7,0,21,371,> 100%
State,New Mexico,All,2018-19,24,6.1,0,23,376,> 100%
State,New Mexico,All,2018-19,25,3.8,0,13,343,> 100%
State,New Mexico,All,2018-19,26,2.9,0,10,344,> 100%
State,New Mexico,All,2018-19,27,6.6,0,24,364,> 100%
State,New Mexico,All,2018-19,28,3.1,0,12,391,> 100%
State,New Mexico,All,2018-19,29,4.8,1,16,353,> 100%
State,New Mexico,All,2018-19,30,5.3,1,16,320,93.8%
State,New Mexico,All,2018-19,31,5.3,0,18,339,99.4%
State,New Mexico,All,2018-19,32,4.6,0,16,345,> 100%
State,New Mexico,All,2018-19,33,7.2,0,25,345,> 100%
State,New Mexico,All,2018-19,34,4.6,0,16,350,> 100%
State,New Mexico,All,2018-19,35,3.7,0,13,356,> 100%
State,New Mexico,All,2018-19,36,4.6,0,18,388,> 100%
State,New Mexico,All,2018-19,37,6.8,0,23,340,99.7%
State,New Mexico,All,2018-19,38,3.7,1,13,379,> 100%
State,New Mexico,All,2018-19,39,7.1,0,25,353,> 100%
State,New York,All,2018-19,40,7.6,1,139,"1,852",97.5%
State,New York,All,2018-19,41,6.9,1,130,"1,908",> 100%
State,New York,All,2018-19,42,7.6,0,153,"2,010",> 100%
State,New York,All,2018-19,43,8,0,163,"2,027",> 100%
State,New York,All,2018-19,44,7.9,0,155,"1,972",> 100%
State,New York,All,2018-19,45,9.1,3,178,"1,982",> 100%
State,New York,All,2018-19,46,8.1,0,153,"1,889",99.4%
State,New York,All,2018-19,47,7.2,0,141,"1,972",> 100%
State,New York,All,2018-19,48,6.8,3,136,"2,038",> 100%
State,New York,All,2018-19,49,8.4,2,166,"2,007",> 100%
State,New York,All,2018-19,50,8.2,3,162,"2,018",> 100%
State,New York,All,2018-19,51,6.8,4,135,"2,037",> 100%
State,New York,All,2018-19,52,8.6,6,171,"2,070",> 100%
State,New York,All,2018-19,1,9.3,5,193,"2,128",> 100%
State,New York,All,2018-19,2,8.3,6,168,"2,098",> 100%
State,New York,All,2018-19,3,9.1,11,179,"2,098",> 100%
State,New York,All,2018-19,4,8.4,10,177,"2,223",> 100%
State,New York,All,2018-19,5,9.1,14,177,"2,092",> 100%
State,New York,All,2018-19,6,9.1,15,175,"2,098",> 100%
State,New York,All,2018-19,7,9.4,16,178,"2,069",> 100%
State,New York,All,2018-19,8,8.9,17,169,"2,097",> 100%
State,New York,All,2018-19,9,9.8,22,181,"2,079",> 100%
State,New York,All,2018-19,10,8.7,21,175,"2,265",> 100%
State,New York,All,2018-19,11,9.6,18,184,"2,097",> 100%
State,New York,All,2018-19,12,10.4,23,195,"2,102",> 100%
State,New York,All,2018-19,13,8.6,16,161,"2,063",> 100%
State,New York,All,2018-19,14,8.6,20,155,"2,043",> 100%
State,New York,All,2018-19,15,10.2,21,180,"1,977",> 100%
State,New York,All,2018-19,16,8,5,151,"1,958",> 100%
State,New York,All,2018-19,17,8.4,2,157,"1,888",99.4%
State,New York,All,2018-19,18,6.9,2,136,"1,989",> 100%
State,New York,All,2018-19,19,8.8,5,158,"1,849",97.3%
State,New York,All,2018-19,20,7.8,2,147,"1,910",> 100%
State,New York,All,2018-19,21,8.1,0,159,"1,971",> 100%
State,New York,All,2018-19,22,8.3,1,146,"1,777",93.5%
State,New York,All,2018-19,23,6.7,2,120,"1,820",95.8%
State,New York,All,2018-19,24,8.1,0,153,"1,893",99.6%
State,New York,All,2018-19,25,7.6,1,137,"1,823",95.9%
State,New York,All,2018-19,26,7,0,137,"1,946",> 100%
State,New York,All,2018-19,27,7,0,131,"1,884",99.2%
State,New York,All,2018-19,28,6.8,0,120,"1,775",93.4%
State,New York,All,2018-19,29,6.7,0,129,"1,912",> 100%
State,New York,All,2018-19,30,7.1,0,128,"1,802",94.8%
State,New York,All,2018-19,31,7.4,0,137,"1,851",97.4%
State,New York,All,2018-19,32,7.5,0,142,"1,905",> 100%
State,New York,All,2018-19,33,6.6,0,122,"1,838",96.7%
State,New York,All,2018-19,34,7.1,0,123,"1,724",90.7%
State,New York,All,2018-19,35,7,0,127,"1,805",95%
State,New York,All,2018-19,36,7.5,0,141,"1,875",98.7%
State,New York,All,2018-19,37,6.9,0,122,"1,767",93%
State,New York,All,2018-19,38,7,1,127,"1,829",96.3%
State,New York,All,2018-19,39,6.3,1,119,"1,890",99.5%
State,North Carolina,All,2018-19,40,5.8,0,101,"1,741",> 100%
State,North Carolina,All,2018-19,41,5.2,0,92,"1,782",> 100%
State,North Carolina,All,2018-19,42,5.6,0,98,"1,758",> 100%
State,North Carolina,All,2018-19,43,5.2,2,89,"1,744",> 100%
State,North Carolina,All,2018-19,44,5.6,1,102,"1,846",> 100%
State,North Carolina,All,2018-19,45,5.6,3,99,"1,821",> 100%
State,North Carolina,All,2018-19,46,5.3,0,97,"1,833",> 100%
State,North Carolina,All,2018-19,47,5.8,0,104,"1,798",> 100%
State,North Carolina,All,2018-19,48,5.7,0,103,"1,816",> 100%
State,North Carolina,All,2018-19,49,7,5,130,"1,927",> 100%
State,North Carolina,All,2018-19,50,6.7,2,124,"1,892",> 100%
State,North Carolina,All,2018-19,51,6.4,1,126,"1,974",> 100%
State,North Carolina,All,2018-19,52,6.3,3,111,"1,822",> 100%
State,North Carolina,All,2018-19,1,5.9,6,107,"1,918",> 100%
State,North Carolina,All,2018-19,2,7.2,3,139,"1,963",> 100%
State,North Carolina,All,2018-19,3,6,3,107,"1,842",> 100%
State,North Carolina,All,2018-19,4,6.1,8,108,"1,895",> 100%
State,North Carolina,All,2018-19,5,7.2,13,125,"1,923",> 100%
State,North Carolina,All,2018-19,6,7.8,24,139,"2,087",> 100%
State,North Carolina,All,2018-19,7,8.7,29,149,"2,041",> 100%
State,North Carolina,All,2018-19,8,8.7,40,137,"2,029",> 100%
State,North Carolina,All,2018-19,9,7.5,23,124,"1,968",> 100%
State,North Carolina,All,2018-19,10,6.7,19,111,"1,951",> 100%
State,North Carolina,All,2018-19,11,8.6,22,139,"1,878",> 100%
State,North Carolina,All,2018-19,12,7.6,15,127,"1,870",> 100%
State,North Carolina,All,2018-19,13,6.9,13,115,"1,856",> 100%
State,North Carolina,All,2018-19,14,7.4,9,131,"1,899",> 100%
State,North Carolina,All,2018-19,15,5.6,8,100,"1,937",> 100%
State,North Carolina,All,2018-19,16,7.1,5,124,"1,810",> 100%
State,North Carolina,All,2018-19,17,6.7,6,115,"1,813",> 100%
State,North Carolina,All,2018-19,18,6.8,3,127,"1,913",> 100%
State,North Carolina,All,2018-19,19,7.5,0,134,"1,778",> 100%
State,North Carolina,All,2018-19,20,6.2,3,106,"1,769",> 100%
State,North Carolina,All,2018-19,21,5.1,0,95,"1,868",> 100%
State,North Carolina,All,2018-19,22,6.7,0,119,"1,778",> 100%
State,North Carolina,All,2018-19,23,6.5,0,116,"1,797",> 100%
State,North Carolina,All,2018-19,24,4.4,0,81,"1,839",> 100%
State,North Carolina,All,2018-19,25,4.8,0,87,"1,798",> 100%
State,North Carolina,All,2018-19,26,5.6,0,99,"1,770",> 100%
State,North Carolina,All,2018-19,27,5.9,0,103,"1,758",> 100%
State,North Carolina,All,2018-19,28,5.3,2,87,"1,674",99%
State,North Carolina,All,2018-19,29,4.1,0,72,"1,737",> 100%
State,North Carolina,All,2018-19,30,5.4,0,95,"1,746",> 100%
State,North Carolina,All,2018-19,31,5.2,0,89,"1,702",> 100%
State,North Carolina,All,2018-19,32,4.7,0,83,"1,760",> 100%
State,North Carolina,All,2018-19,33,5.6,0,96,"1,704",> 100%
State,North Carolina,All,2018-19,34,4.5,0,77,"1,712",> 100%
State,North Carolina,All,2018-19,35,5.6,0,95,"1,710",> 100%
State,North Carolina,All,2018-19,36,4.6,0,81,"1,744",> 100%
State,North Carolina,All,2018-19,37,5.2,1,85,"1,662",98.3%
State,North Carolina,All,2018-19,38,4.6,0,83,"1,786",> 100%
State,North Carolina,All,2018-19,39,4.8,0,86,"1,801",> 100%
State,North Dakota,All,2018-19,40,8,0,9,113,94.5%
State,North Dakota,All,2018-19,41,9.6,0,12,125,> 100%
State,North Dakota,All,2018-19,42,11.2,0,17,152,> 100%
State,North Dakota,All,2018-19,43,8.1,0,10,123,> 100%
State,North Dakota,All,2018-19,44,5.5,0,8,146,> 100%
State,North Dakota,All,2018-19,45,6.3,0,8,128,> 100%
State,North Dakota,All,2018-19,46,3.3,0,4,122,> 100%
State,North Dakota,All,2018-19,47,7.2,1,10,152,> 100%
State,North Dakota,All,2018-19,48,5.6,0,7,124,> 100%
State,North Dakota,All,2018-19,49,8.1,0,10,123,> 100%
State,North Dakota,All,2018-19,50,6.7,0,8,120,> 100%
State,North Dakota,All,2018-19,51,7.5,0,10,133,> 100%
State,North Dakota,All,2018-19,52,5.3,1,6,131,> 100%
State,North Dakota,All,2018-19,1,11.5,0,14,122,> 100%
State,North Dakota,All,2018-19,2,7.5,0,10,134,> 100%
State,North Dakota,All,2018-19,3,7.6,1,10,144,> 100%
State,North Dakota,All,2018-19,4,6.6,0,9,136,> 100%
State,North Dakota,All,2018-19,5,10.8,0,13,120,> 100%
State,North Dakota,All,2018-19,6,7.8,0,9,116,97%
State,North Dakota,All,2018-19,7,8.5,0,12,142,> 100%
State,North Dakota,All,2018-19,8,9.4,1,11,128,> 100%
State,North Dakota,All,2018-19,9,7.9,2,8,127,> 100%
State,North Dakota,All,2018-19,10,12.4,3,11,113,94.5%
State,North Dakota,All,2018-19,11,6.5,2,5,108,90.3%
State,North Dakota,All,2018-19,12,15.4,2,19,136,> 100%
State,North Dakota,All,2018-19,13,7.9,2,8,127,> 100%
State,North Dakota,All,2018-19,14,9,1,13,155,> 100%
State,North Dakota,All,2018-19,15,5.2,0,7,134,> 100%
State,North Dakota,All,2018-19,16,5.8,2,5,120,> 100%
State,North Dakota,All,2018-19,17,10,1,11,120,> 100%
State,North Dakota,All,2018-19,18,3.2,1,4,154,> 100%
State,North Dakota,All,2018-19,19,11.8,0,15,127,> 100%
State,North Dakota,All,2018-19,20,6.7,0,9,135,> 100%
State,North Dakota,All,2018-19,21,7.9,0,10,127,> 100%
State,North Dakota,All,2018-19,22,6.8,0,10,147,> 100%
State,North Dakota,All,2018-19,23,6.6,0,8,121,> 100%
State,North Dakota,All,2018-19,24,4.3,0,6,141,> 100%
State,North Dakota,All,2018-19,25,7.4,0,9,122,> 100%
State,North Dakota,All,2018-19,26,6.7,0,8,119,99.5%
State,North Dakota,All,2018-19,27,5.6,0,6,108,90.3%
State,North Dakota,All,2018-19,28,3.9,0,5,128,> 100%
State,North Dakota,All,2018-19,29,7.8,0,8,102,85.3%
State,North Dakota,All,2018-19,30,6.6,0,8,121,> 100%
State,North Dakota,All,2018-19,31,4.2,0,4,96,80.3%
State,North Dakota,All,2018-19,32,3.1,0,4,130,> 100%
State,North Dakota,All,2018-19,33,5.7,0,7,123,> 100%
State,North Dakota,All,2018-19,34,5.8,0,9,154,> 100%
State,North Dakota,All,2018-19,35,5.7,0,6,105,87.8%
State,North Dakota,All,2018-19,36,5.7,0,6,106,88.6%
State,North Dakota,All,2018-19,37,8.3,0,12,145,> 100%
State,North Dakota,All,2018-19,38,7.6,0,9,119,99.5%
State,North Dakota,All,2018-19,39,2.2,0,3,139,> 100%
State,Ohio,All,2018-19,40,4.6,0,105,"2,277",> 100%
State,Ohio,All,2018-19,41,5,0,115,"2,279",> 100%
State,Ohio,All,2018-19,42,4.7,0,110,"2,345",> 100%
State,Ohio,All,2018-19,43,4.5,2,99,"2,253",> 100%
State,Ohio,All,2018-19,44,5,1,120,"2,403",> 100%
State,Ohio,All,2018-19,45,5.1,2,122,"2,412",> 100%
State,Ohio,All,2018-19,46,3.6,1,85,"2,417",> 100%
State,Ohio,All,2018-19,47,5,0,118,"2,344",> 100%
State,Ohio,All,2018-19,48,4.8,2,116,"2,479",> 100%
State,Ohio,All,2018-19,49,4.7,3,113,"2,492",> 100%
State,Ohio,All,2018-19,50,4.9,1,118,"2,441",> 100%
State,Ohio,All,2018-19,51,5.1,2,123,"2,468",> 100%
State,Ohio,All,2018-19,52,5.6,1,131,"2,364",> 100%
State,Ohio,All,2018-19,1,6.7,6,162,"2,497",> 100%
State,Ohio,All,2018-19,2,5.7,5,141,"2,552",> 100%
State,Ohio,All,2018-19,3,6.6,6,169,"2,641",> 100%
State,Ohio,All,2018-19,4,6.5,10,158,"2,580",> 100%
State,Ohio,All,2018-19,5,5.9,5,147,"2,576",> 100%
State,Ohio,All,2018-19,6,5.3,13,115,"2,393",> 100%
State,Ohio,All,2018-19,7,6.3,12,140,"2,408",> 100%
State,Ohio,All,2018-19,8,5.9,14,127,"2,394",> 100%
State,Ohio,All,2018-19,9,5.4,19,119,"2,561",> 100%
State,Ohio,All,2018-19,10,7.2,34,156,"2,628",> 100%
State,Ohio,All,2018-19,11,6.4,24,142,"2,575",> 100%
State,Ohio,All,2018-19,12,6.9,27,143,"2,458",> 100%
State,Ohio,All,2018-19,13,7.3,25,156,"2,491",> 100%
State,Ohio,All,2018-19,14,7.1,19,163,"2,547",> 100%
State,Ohio,All,2018-19,15,5.6,14,119,"2,362",> 100%
State,Ohio,All,2018-19,16,5.4,10,115,"2,325",> 100%
State,Ohio,All,2018-19,17,4.6,7,99,"2,305",> 100%
State,Ohio,All,2018-19,18,5.8,3,128,"2,261",> 100%
State,Ohio,All,2018-19,19,4.6,3,104,"2,302",> 100%
State,Ohio,All,2018-19,20,5.7,3,124,"2,241",> 100%
State,Ohio,All,2018-19,21,4.2,2,93,"2,284",> 100%
State,Ohio,All,2018-19,22,5.2,1,115,"2,231",99.9%
State,Ohio,All,2018-19,23,5,1,111,"2,262",> 100%
State,Ohio,All,2018-19,24,3.9,3,86,"2,277",> 100%
State,Ohio,All,2018-19,25,5,0,113,"2,266",> 100%
State,Ohio,All,2018-19,26,4.9,0,114,"2,331",> 100%
State,Ohio,All,2018-19,27,3.8,1,85,"2,276",> 100%
State,Ohio,All,2018-19,28,4.3,0,97,"2,271",> 100%
State,Ohio,All,2018-19,29,4.7,1,105,"2,259",> 100%
State,Ohio,All,2018-19,30,4.7,0,105,"2,246",> 100%
State,Ohio,All,2018-19,31,4.5,0,102,"2,248",> 100%
State,Ohio,All,2018-19,32,4.5,0,101,"2,232",99.9%
State,Ohio,All,2018-19,33,5.2,0,114,"2,212",99.1%
State,Ohio,All,2018-19,34,4.5,0,101,"2,268",> 100%
State,Ohio,All,2018-19,35,3.6,0,81,"2,241",> 100%
State,Ohio,All,2018-19,36,3,0,65,"2,201",98.6%
State,Ohio,All,2018-19,37,4,0,91,"2,285",> 100%
State,Ohio,All,2018-19,38,4.6,1,106,"2,347",> 100%
State,Ohio,All,2018-19,39,4.6,0,104,"2,239",> 100%
State,Oklahoma,All,2018-19,40,8.3,1,61,745,99.4%
State,Oklahoma,All,2018-19,41,5.5,0,38,691,92.2%
State,Oklahoma,All,2018-19,42,7.3,0,58,790,> 100%
State,Oklahoma,All,2018-19,43,10,3,71,743,99.1%
State,Oklahoma,All,2018-19,44,7.1,2,54,788,> 100%
State,Oklahoma,All,2018-19,45,8.4,1,64,778,> 100%
State,Oklahoma,All,2018-19,46,7.8,0,64,821,> 100%
State,Oklahoma,All,2018-19,47,8.4,1,67,806,> 100%
State,Oklahoma,All,2018-19,48,9.7,2,77,816,> 100%
State,Oklahoma,All,2018-19,49,9.1,2,73,826,> 100%
State,Oklahoma,All,2018-19,50,8.9,0,68,761,> 100%
State,Oklahoma,All,2018-19,51,8.1,4,58,764,> 100%
State,Oklahoma,All,2018-19,52,9.4,1,72,773,> 100%
State,Oklahoma,All,2018-19,1,10.6,1,89,851,> 100%
State,Oklahoma,All,2018-19,2,9.2,3,72,814,> 100%
State,Oklahoma,All,2018-19,3,9.2,3,73,830,> 100%
State,Oklahoma,All,2018-19,4,13.1,3,108,846,> 100%
State,Oklahoma,All,2018-19,5,9.8,4,78,840,> 100%
State,Oklahoma,All,2018-19,6,10.1,4,82,855,> 100%
State,Oklahoma,All,2018-19,7,9.7,13,71,868,> 100%
State,Oklahoma,All,2018-19,8,12.7,14,95,856,> 100%
State,Oklahoma,All,2018-19,9,9.1,8,66,815,> 100%
State,Oklahoma,All,2018-19,10,9.6,17,68,886,> 100%
State,Oklahoma,All,2018-19,11,11.5,16,87,892,> 100%
State,Oklahoma,All,2018-19,12,8.2,13,60,890,> 100%
State,Oklahoma,All,2018-19,13,9.8,8,73,824,> 100%
State,Oklahoma,All,2018-19,14,8.7,5,63,779,> 100%
State,Oklahoma,All,2018-19,15,8.2,0,64,777,> 100%
State,Oklahoma,All,2018-19,16,8.4,2,61,747,99.7%
State,Oklahoma,All,2018-19,17,8.8,2,64,753,> 100%
State,Oklahoma,All,2018-19,18,6.7,0,51,762,> 100%
State,Oklahoma,All,2018-19,19,8.4,0,62,741,98.9%
State,Oklahoma,All,2018-19,20,6.6,0,55,828,> 100%
State,Oklahoma,All,2018-19,21,6.9,0,49,713,95.1%
State,Oklahoma,All,2018-19,22,8.7,0,62,709,94.6%
State,Oklahoma,All,2018-19,23,7.2,0,52,727,97%
State,Oklahoma,All,2018-19,24,9.1,0,67,736,98.2%
State,Oklahoma,All,2018-19,25,8.3,0,64,771,> 100%
State,Oklahoma,All,2018-19,26,7.8,0,57,734,97.9%
State,Oklahoma,All,2018-19,27,6.8,0,50,737,98.3%
State,Oklahoma,All,2018-19,28,7.2,0,56,775,> 100%
State,Oklahoma,All,2018-19,29,6.2,0,46,743,99.1%
State,Oklahoma,All,2018-19,30,6.3,0,46,728,97.1%
State,Oklahoma,All,2018-19,31,6.3,0,45,719,95.9%
State,Oklahoma,All,2018-19,32,8,0,58,724,96.6%
State,Oklahoma,All,2018-19,33,7.5,1,52,704,93.9%
State,Oklahoma,All,2018-19,34,5.9,0,43,726,96.9%
State,Oklahoma,All,2018-19,35,6.6,0,51,773,> 100%
State,Oklahoma,All,2018-19,36,5,0,37,737,98.3%
State,Oklahoma,All,2018-19,37,6.3,0,48,768,> 100%
State,Oklahoma,All,2018-19,38,7.6,1,56,752,> 100%
State,Oklahoma,All,2018-19,39,6.8,0,50,739,98.6%
State,Oregon,All,2018-19,40,3,1,19,675,> 100%
State,Oregon,All,2018-19,41,5,0,34,678,> 100%
State,Oregon,All,2018-19,42,3.8,3,23,683,> 100%
State,Oregon,All,2018-19,43,3.6,0,25,689,> 100%
State,Oregon,All,2018-19,44,5,0,32,641,95%
State,Oregon,All,2018-19,45,4.9,1,34,712,> 100%
State,Oregon,All,2018-19,46,3.7,0,25,681,> 100%
State,Oregon,All,2018-19,47,4.6,1,34,753,> 100%
State,Oregon,All,2018-19,48,4.7,1,32,699,> 100%
State,Oregon,All,2018-19,49,4.4,0,33,751,> 100%
State,Oregon,All,2018-19,50,5.2,0,35,679,> 100%
State,Oregon,All,2018-19,51,4.5,4,29,738,> 100%
State,Oregon,All,2018-19,52,5.7,4,37,715,> 100%
State,Oregon,All,2018-19,1,6.3,3,44,750,> 100%
State,Oregon,All,2018-19,2,5.6,6,37,772,> 100%
State,Oregon,All,2018-19,3,6,5,42,780,> 100%
State,Oregon,All,2018-19,4,4.6,2,31,715,> 100%
State,Oregon,All,2018-19,5,6,4,37,679,> 100%
State,Oregon,All,2018-19,6,6,8,36,736,> 100%
State,Oregon,All,2018-19,7,6.4,10,36,715,> 100%
State,Oregon,All,2018-19,8,6.6,12,38,752,> 100%
State,Oregon,All,2018-19,9,5.4,9,32,756,> 100%
State,Oregon,All,2018-19,10,6.2,14,34,769,> 100%
State,Oregon,All,2018-19,11,8.7,26,43,789,> 100%
State,Oregon,All,2018-19,12,9.5,30,45,793,> 100%
State,Oregon,All,2018-19,13,7,16,38,776,> 100%
State,Oregon,All,2018-19,14,7.7,12,48,783,> 100%
State,Oregon,All,2018-19,15,7.2,13,38,709,> 100%
State,Oregon,All,2018-19,16,5.2,3,35,734,> 100%
State,Oregon,All,2018-19,17,3.9,5,22,693,> 100%
State,Oregon,All,2018-19,18,3.3,0,22,673,99.8%
State,Oregon,All,2018-19,19,5.2,0,38,734,> 100%
State,Oregon,All,2018-19,20,4.6,0,32,698,> 100%
State,Oregon,All,2018-19,21,3.9,1,28,736,> 100%
State,Oregon,All,2018-19,22,4.7,0,34,716,> 100%
State,Oregon,All,2018-19,23,5.8,0,40,687,> 100%
State,Oregon,All,2018-19,24,4,0,27,671,99.5%
State,Oregon,All,2018-19,25,3.2,0,24,752,> 100%
State,Oregon,All,2018-19,26,2.9,3,16,665,98.6%
State,Oregon,All,2018-19,27,4.1,1,26,660,97.9%
State,Oregon,All,2018-19,28,3.3,0,23,692,> 100%
State,Oregon,All,2018-19,29,5.1,0,34,669,99.2%
State,Oregon,All,2018-19,30,3.9,0,27,692,> 100%
State,Oregon,All,2018-19,31,3.4,0,22,655,97.1%
State,Oregon,All,2018-19,32,5.5,1,35,658,97.6%
State,Oregon,All,2018-19,33,3.3,0,22,664,98.4%
State,Oregon,All,2018-19,34,3.2,0,21,653,96.8%
State,Oregon,All,2018-19,35,3.5,0,23,651,96.5%
State,Oregon,All,2018-19,36,3.8,0,26,688,> 100%
State,Oregon,All,2018-19,37,3.8,0,26,683,> 100%
State,Oregon,All,2018-19,38,6.1,1,39,658,97.6%
State,Oregon,All,2018-19,39,4.5,0,32,705,> 100%
State,Pennsylvania,All,2018-19,40,4.8,0,126,"2,636",> 100%
State,Pennsylvania,All,2018-19,41,5.3,0,130,"2,461",97.6%
State,Pennsylvania,All,2018-19,42,5,0,127,"2,534",> 100%
State,Pennsylvania,All,2018-19,43,4.8,0,128,"2,653",> 100%
State,Pennsylvania,All,2018-19,44,5.2,0,132,"2,552",> 100%
State,Pennsylvania,All,2018-19,45,4.7,0,119,"2,539",> 100%
State,Pennsylvania,All,2018-19,46,5,0,126,"2,504",99.3%
State,Pennsylvania,All,2018-19,47,5.3,0,136,"2,566",> 100%
State,Pennsylvania,All,2018-19,48,5.9,2,155,"2,666",> 100%
State,Pennsylvania,All,2018-19,49,5.6,3,147,"2,676",> 100%
State,Pennsylvania,All,2018-19,50,5.5,1,150,"2,755",> 100%
State,Pennsylvania,All,2018-19,51,5.5,4,142,"2,650",> 100%
State,Pennsylvania,All,2018-19,52,5.6,5,136,"2,536",> 100%
State,Pennsylvania,All,2018-19,1,5.8,12,144,"2,703",> 100%
State,Pennsylvania,All,2018-19,2,7,8,182,"2,697",> 100%
State,Pennsylvania,All,2018-19,3,5.6,7,150,"2,782",> 100%
State,Pennsylvania,All,2018-19,4,6.4,13,171,"2,892",> 100%
State,Pennsylvania,All,2018-19,5,7.7,21,192,"2,773",> 100%
State,Pennsylvania,All,2018-19,6,6.9,15,177,"2,788",> 100%
State,Pennsylvania,All,2018-19,7,7.1,22,172,"2,738",> 100%
State,Pennsylvania,All,2018-19,8,7.1,24,172,"2,777",> 100%
State,Pennsylvania,All,2018-19,9,7.6,36,166,"2,654",> 100%
State,Pennsylvania,All,2018-19,10,6.2,23,151,"2,797",> 100%
State,Pennsylvania,All,2018-19,11,7,24,172,"2,811",> 100%
State,Pennsylvania,All,2018-19,12,6.7,26,154,"2,685",> 100%
State,Pennsylvania,All,2018-19,13,6.7,26,154,"2,704",> 100%
State,Pennsylvania,All,2018-19,14,6.5,27,142,"2,611",> 100%
State,Pennsylvania,All,2018-19,15,6.1,23,142,"2,689",> 100%
State,Pennsylvania,All,2018-19,16,6.6,18,155,"2,611",> 100%
State,Pennsylvania,All,2018-19,17,5.8,4,136,"2,412",95.6%
State,Pennsylvania,All,2018-19,18,5.5,7,127,"2,436",96.6%
State,Pennsylvania,All,2018-19,19,4.8,3,115,"2,461",97.6%
State,Pennsylvania,All,2018-19,20,4.8,2,123,"2,581",> 100%
State,Pennsylvania,All,2018-19,21,4.8,1,118,"2,462",97.6%
State,Pennsylvania,All,2018-19,22,5.2,1,125,"2,405",95.3%
State,Pennsylvania,All,2018-19,23,5.2,0,128,"2,464",97.7%
State,Pennsylvania,All,2018-19,24,4.6,0,112,"2,431",96.4%
